/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/center_2018_02_10_20_18_25_474.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/left_2018_02_10_20_18_25_474.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/right_2018_02_10_20_18_25_474.jpg,0,0,0,4.707432
/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/center_2018_02_10_20_18_25_543.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/left_2018_02_10_20_18_25_543.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/right_2018_02_10_20_18_25_543.jpg,0,0,0,4.679873
/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/center_2018_02_10_20_18_25_612.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/left_2018_02_10_20_18_25_612.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/right_2018_02_10_20_18_25_612.jpg,0,0,0,4.643387
/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/center_2018_02_10_20_18_25_679.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/left_2018_02_10_20_18_25_679.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/right_2018_02_10_20_18_25_679.jpg,0,0,0,4.616217
/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/center_2018_02_10_20_18_25_746.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/left_2018_02_10_20_18_25_746.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/right_2018_02_10_20_18_25_746.jpg,0,0,0,4.589211
/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/center_2018_02_10_20_18_25_817.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/left_2018_02_10_20_18_25_817.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/right_2018_02_10_20_18_25_817.jpg,0,0,0,4.553329
/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/center_2018_02_10_20_18_25_892.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/left_2018_02_10_20_18_25_892.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/right_2018_02_10_20_18_25_892.jpg,0,0.1617837,0,4.583643
/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/center_2018_02_10_20_18_25_961.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/left_2018_02_10_20_18_25_961.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/right_2018_02_10_20_18_25_961.jpg,0,0.3403623,0,4.7545
/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/center_2018_02_10_20_18_26_028.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/left_2018_02_10_20_18_26_028.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/right_2018_02_10_20_18_26_028.jpg,0,0.5215981,0,5.056345
/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/center_2018_02_10_20_18_26_096.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/left_2018_02_10_20_18_26_096.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/right_2018_02_10_20_18_26_096.jpg,0,0.7650089,0,5.657188
/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/center_2018_02_10_20_18_26_164.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/left_2018_02_10_20_18_26_164.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/right_2018_02_10_20_18_26_164.jpg,0,0.9402809,0,6.253227
/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/center_2018_02_10_20_18_26_237.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/left_2018_02_10_20_18_26_237.jpg,/home/bt/projects/udacity/CarND-Behavioral-Cloning-P3/data_rev/IMG/right_2018_02_10_20_18_26_237.jpg,0,1,0,7.165607
